========== HORIZONTAL BEGIN ==========
row = 3, col = 16, congestion_value = 1.13043, demand = 26, supply = 23
row = 3, col = 12, congestion_value = 0.826087, demand = 19, supply = 23
row = 3, col = 13, congestion_value = 0.608696, demand = 14, supply = 23
row = 3, col = 14, congestion_value = 0.695652, demand = 16, supply = 23
row = 3, col = 15, congestion_value = 0.347826, demand = 8, supply = 23
row = 3, col = 16, congestion_value = 1.13043, demand = 26, supply = 23
row = 3, col = 17, congestion_value = 0.521739, demand = 12, supply = 23
row = 3, col = 18, congestion_value = 0.956522, demand = 22, supply = 23
row = 3, col = 19, congestion_value = 1.08696, demand = 25, supply = 23
row = 3, col = 20, congestion_value = 0.782609, demand = 18, supply = 23
row = 3, col = 21, congestion_value = 0.434783, demand = 10, supply = 23
row = 3, col = 22, congestion_value = 0.521739, demand = 12, supply = 23
row = 3, col = 23, congestion_value = 0.478261, demand = 11, supply = 23
row = 3, col = 24, congestion_value = 0.26087, demand = 6, supply = 23
row = 3, col = 25, congestion_value = 0.478261, demand = 11, supply = 23
row = 3, col = 26, congestion_value = 0.217391, demand = 5, supply = 23
row = 3, col = 27, congestion_value = 0.304348, demand = 7, supply = 23
row = 3, col = 28, congestion_value = 0.391304, demand = 9, supply = 23
row = 3, col = 29, congestion_value = 0.434783, demand = 10, supply = 23
row = 3, col = 30, congestion_value = 0.304348, demand = 7, supply = 23
row = 3, col = 31, congestion_value = 0.304348, demand = 7, supply = 23
row = 3, col = 32, congestion_value = 0.608696, demand = 14, supply = 23
row = 3, col = 33, congestion_value = 0.73913, demand = 17, supply = 23
row = 3, col = 34, congestion_value = 0.347826, demand = 8, supply = 23
row = 3, col = 35, congestion_value = 0.304348, demand = 7, supply = 23
row = 3, col = 36, congestion_value = 0.26087, demand = 6, supply = 23
row = 3, col = 37, congestion_value = 0.217391, demand = 5, supply = 23
row = 3, col = 38, congestion_value = 0.304348, demand = 7, supply = 23
row = 3, col = 39, congestion_value = 0.347826, demand = 8, supply = 23
row = 3, col = 40, congestion_value = 0.130435, demand = 3, supply = 23
row = 3, col = 41, congestion_value = 0.565217, demand = 13, supply = 23
row = 3, col = 42, congestion_value = 0.217391, demand = 5, supply = 23
row = 3, col = 43, congestion_value = 0.304348, demand = 7, supply = 23
row = 3, col = 44, congestion_value = 0.608696, demand = 14, supply = 23
row = 3, col = 45, congestion_value = 0.521739, demand = 12, supply = 23
row = 3, col = 46, congestion_value = 0.434783, demand = 10, supply = 23
row = 3, col = 47, congestion_value = 0.304348, demand = 7, supply = 23
row = 3, col = 48, congestion_value = 0.391304, demand = 9, supply = 23
row = 3, col = 49, congestion_value = 0.565217, demand = 13, supply = 23
row = 3, col = 50, congestion_value = 0.521739, demand = 12, supply = 23
row = 3, col = 51, congestion_value = 0.304348, demand = 7, supply = 23
row = 3, col = 52, congestion_value = 0.565217, demand = 13, supply = 23
row = 3, col = 53, congestion_value = 0.434783, demand = 10, supply = 23
row = 3, col = 54, congestion_value = 0.826087, demand = 19, supply = 23
row = 3, col = 55, congestion_value = 0.521739, demand = 12, supply = 23
row = 3, col = 56, congestion_value = 0.521739, demand = 12, supply = 23
row = 3, col = 57, congestion_value = 0.434783, demand = 10, supply = 23
row = 3, col = 58, congestion_value = 0.391304, demand = 9, supply = 23
row = 3, col = 59, congestion_value = 0.478261, demand = 11, supply = 23
row = 3, col = 60, congestion_value = 0.26087, demand = 6, supply = 23
row = 3, col = 61, congestion_value = 0.26087, demand = 6, supply = 23
row = 3, col = 62, congestion_value = 0.347826, demand = 8, supply = 23
row = 3, col = 63, congestion_value = 0.173913, demand = 4, supply = 23
row = 4, col = 0, congestion_value = 0, demand = 0, supply = 23
row = 4, col = 1, congestion_value = 0.26087, demand = 6, supply = 23
row = 4, col = 2, congestion_value = 0.391304, demand = 9, supply = 23
row = 4, col = 3, congestion_value = 0.391304, demand = 9, supply = 23
row = 4, col = 4, congestion_value = 0.217391, demand = 5, supply = 23
row = 4, col = 5, congestion_value = 0.434783, demand = 10, supply = 23
row = 4, col = 6, congestion_value = 0.130435, demand = 3, supply = 23
row = 4, col = 7, congestion_value = 0.26087, demand = 6, supply = 23
row = 4, col = 8, congestion_value = 0.434783, demand = 10, supply = 23
row = 4, col = 9, congestion_value = 0.304348, demand = 7, supply = 23
row = 4, col = 10, congestion_value = 0.565217, demand = 13, supply = 23
row = 4, col = 11, congestion_value = 0.304348, demand = 7, supply = 23
row = 4, col = 12, congestion_value = 0.869565, demand = 20, supply = 23
row = 4, col = 13, congestion_value = 0.826087, demand = 19, supply = 23
row = 4, col = 14, congestion_value = 0.565217, demand = 13, supply = 23
row = 4, col = 15, congestion_value = 0.565217, demand = 13, supply = 23
row = 4, col = 16, congestion_value = 0.913043, demand = 21, supply = 23
row = 4, col = 17, congestion_value = 0.565217, demand = 13, supply = 23
row = 4, col = 18, congestion_value = 1, demand = 23, supply = 23
row = 4, col = 19, congestion_value = 1, demand = 23, supply = 23
row = 4, col = 20, congestion_value = 0.869565, demand = 20, supply = 23
row = 4, col = 21, congestion_value = 0.521739, demand = 12, supply = 23
row = 4, col = 22, congestion_value = 0.304348, demand = 7, supply = 23
row = 4, col = 23, congestion_value = 0.521739, demand = 12, supply = 23
row = 4, col = 24, congestion_value = 0.26087, demand = 6, supply = 23
row = 4, col = 25, congestion_value = 0.391304, demand = 9, supply = 23
row = 4, col = 26, congestion_value = 0.347826, demand = 8, supply = 23
row = 4, col = 27, congestion_value = 0.478261, demand = 11, supply = 23
row = 4, col = 28, congestion_value = 0.652174, demand = 15, supply = 23
row = 4, col = 29, congestion_value = 0.565217, demand = 13, supply = 23
row = 4, col = 30, congestion_value = 0.434783, demand = 10, supply = 23
row = 4, col = 31, congestion_value = 0.26087, demand = 6, supply = 23
row = 4, col = 32, congestion_value = 0.73913, demand = 17, supply = 23
row = 4, col = 33, congestion_value = 0.652174, demand = 15, supply = 23
row = 4, col = 34, congestion_value = 0.652174, demand = 15, supply = 23
row = 4, col = 35, congestion_value = 0.304348, demand = 7, supply = 23
row = 4, col = 36, congestion_value = 0.26087, demand = 6, supply = 23
row = 4, col = 37, congestion_value = 0.391304, demand = 9, supply = 23
row = 4, col = 38, congestion_value = 0.521739, demand = 12, supply = 23
row = 4, col = 39, congestion_value = 0.304348, demand = 7, supply = 23
row = 4, col = 40, congestion_value = 0.434783, demand = 10, supply = 23
row = 4, col = 41, congestion_value = 0.478261, demand = 11, supply = 23
row = 4, col = 42, congestion_value = 0.347826, demand = 8, supply = 23
row = 4, col = 43, congestion_value = 0.304348, demand = 7, supply = 23
row = 4, col = 44, congestion_value = 0.478261, demand = 11, supply = 23
row = 4, col = 45, congestion_value = 0.608696, demand = 14, supply = 23
row = 4, col = 46, congestion_value = 0.304348, demand = 7, supply = 23
row = 4, col = 47, congestion_value = 0.478261, demand = 11, supply = 23
row = 4, col = 48, congestion_value = 0.695652, demand = 16, supply = 23
row = 4, col = 49, congestion_value = 0.521739, demand = 12, supply = 23
row = 4, col = 50, congestion_value = 0.652174, demand = 15, supply = 23
row = 4, col = 51, congestion_value = 0.73913, demand = 17, supply = 23
row = 4, col = 52, congestion_value = 0.434783, demand = 10, supply = 23
row = 4, col = 53, congestion_value = 0.565217, demand = 13, supply = 23
row = 4, col = 54, congestion_value = 0.695652, demand = 16, supply = 23
row = 4, col = 55, congestion_value = 0.652174, demand = 15, supply = 23
row = 4, col = 56, congestion_value = 0.652174, demand = 15, supply = 23
row = 4, col = 57, congestion_value = 0.565217, demand = 13, supply = 23
row = 4, col = 58, congestion_value = 0.652174, demand = 15, supply = 23
row = 4, col = 59, congestion_value = 0.565217, demand = 13, supply = 23
row = 4, col = 60, congestion_value = 0.391304, demand = 9, supply = 23
row = 4, col = 61, congestion_value = 0.304348, demand = 7, supply = 23
row = 4, col = 62, congestion_value = 0.434783, demand = 10, supply = 23
row = 4, col = 63, congestion_value = 0.217391, demand = 5, supply = 23
row = 5, col = 0, congestion_value = 0.0869565, demand = 2, supply = 23
row = 5, col = 1, congestion_value = 0.173913, demand = 4, supply = 23
row = 5, col = 2, congestion_value = 0.130435, demand = 3, supply = 23
row = 5, col = 3, congestion_value = 0.217391, demand = 5, supply = 23
row = 5, col = 4, congestion_value = 0.130435, demand = 3, supply = 23
row = 5, col = 5, congestion_value = 0.26087, demand = 6, supply = 23
row = 5, col = 6, congestion_value = 0.130435, demand = 3, supply = 23
row = 5, col = 7, congestion_value = 0.347826, demand = 8, supply = 23
row = 5, col = 8, congestion_value = 0.304348, demand = 7, supply = 23
row = 5, col = 9, congestion_value = 0.26087, demand = 6, supply = 23
row = 5, col = 10, congestion_value = 0.608696, demand = 14, supply = 23
row = 5, col = 11, congestion_value = 0.521739, demand = 12, supply = 23
row = 5, col = 12, congestion_value = 0.869565, demand = 20, supply = 23
row = 5, col = 13, congestion_value = 0.73913, demand = 17, supply = 23
row = 5, col = 14, congestion_value = 0.608696, demand = 14, supply = 23
row = 5, col = 15, congestion_value = 0.521739, demand = 12, supply = 23
row = 5, col = 16, congestion_value = 1, demand = 23, supply = 23
row = 5, col = 17, congestion_value = 0.913043, demand = 21, supply = 23
row = 5, col = 18, congestion_value = 1.04348, demand = 24, supply = 23
row = 5, col = 19, congestion_value = 1.21739, demand = 28, supply = 23
row = 5, col = 20, congestion_value = 0.73913, demand = 17, supply = 23
row = 5, col = 21, congestion_value = 0.608696, demand = 14, supply = 23
row = 5, col = 22, congestion_value = 0.478261, demand = 11, supply = 23
row = 5, col = 23, congestion_value = 0.478261, demand = 11, supply = 23
row = 5, col = 24, congestion_value = 0.304348, demand = 7, supply = 23
row = 5, col = 25, congestion_value = 0.652174, demand = 15, supply = 23
row = 5, col = 26, congestion_value = 0.521739, demand = 12, supply = 23
row = 5, col = 27, congestion_value = 0.782609, demand = 18, supply = 23
row = 5, col = 28, congestion_value = 0.652174, demand = 15, supply = 23
row = 5, col = 29, congestion_value = 0.608696, demand = 14, supply = 23
row = 5, col = 30, congestion_value = 0.608696, demand = 14, supply = 23
row = 5, col = 31, congestion_value = 0.347826, demand = 8, supply = 23
row = 5, col = 32, congestion_value = 0.782609, demand = 18, supply = 23
row = 5, col = 33, congestion_value = 0.695652, demand = 16, supply = 23
row = 5, col = 34, congestion_value = 0.913043, demand = 21, supply = 23
row = 5, col = 35, congestion_value = 0.478261, demand = 11, supply = 23
row = 5, col = 36, congestion_value = 0.391304, demand = 9, supply = 23
row = 5, col = 37, congestion_value = 0.521739, demand = 12, supply = 23
row = 5, col = 38, congestion_value = 0.608696, demand = 14, supply = 23
row = 5, col = 39, congestion_value = 0.608696, demand = 14, supply = 23
row = 5, col = 40, congestion_value = 0.391304, demand = 9, supply = 23
row = 5, col = 41, congestion_value = 0.608696, demand = 14, supply = 23
row = 5, col = 42, congestion_value = 0.347826, demand = 8, supply = 23
row = 5, col = 43, congestion_value = 0.391304, demand = 9, supply = 23
row = 5, col = 44, congestion_value = 0.478261, demand = 11, supply = 23
row = 5, col = 45, congestion_value = 0.434783, demand = 10, supply = 23
row = 5, col = 46, congestion_value = 0.434783, demand = 10, supply = 23
row = 5, col = 47, congestion_value = 0.478261, demand = 11, supply = 23
row = 5, col = 48, congestion_value = 0.826087, demand = 19, supply = 23
row = 5, col = 49, congestion_value = 0.73913, demand = 17, supply = 23
row = 5, col = 50, congestion_value = 0.608696, demand = 14, supply = 23
row = 5, col = 51, congestion_value = 0.73913, demand = 17, supply = 23
row = 5, col = 52, congestion_value = 0.565217, demand = 13, supply = 23
row = 5, col = 53, congestion_value = 0.782609, demand = 18, supply = 23
row = 5, col = 54, congestion_value = 0.652174, demand = 15, supply = 23
row = 5, col = 55, congestion_value = 0.565217, demand = 13, supply = 23
row = 5, col = 56, congestion_value = 0.652174, demand = 15, supply = 23
row = 5, col = 57, congestion_value = 0.565217, demand = 13, supply = 23
row = 5, col = 58, congestion_value = 0.782609, demand = 18, supply = 23
row = 5, col = 59, congestion_value = 0.565217, demand = 13, supply = 23
row = 5, col = 60, congestion_value = 0.391304, demand = 9, supply = 23
row = 5, col = 61, congestion_value = 0.304348, demand = 7, supply = 23
row = 5, col = 62, congestion_value = 0.26087, demand = 6, supply = 23
row = 5, col = 63, congestion_value = 0.217391, demand = 5, supply = 23
row = 6, col = 0, congestion_value = 0.173913, demand = 4, supply = 23
row = 6, col = 1, congestion_value = 0.130435, demand = 3, supply = 23
row = 6, col = 2, congestion_value = 0, demand = 0, supply = 23
row = 6, col = 3, congestion_value = 0.26087, demand = 6, supply = 23
row = 6, col = 4, congestion_value = 0.173913, demand = 4, supply = 23
row = 6, col = 5, congestion_value = 0.0869565, demand = 2, supply = 23
row = 6, col = 6, congestion_value = 0.26087, demand = 6, supply = 23
row = 6, col = 7, congestion_value = 0.304348, demand = 7, supply = 23
row = 6, col = 8, congestion_value = 0.347826, demand = 8, supply = 23
row = 6, col = 9, congestion_value = 0.347826, demand = 8, supply = 23
row = 6, col = 10, congestion_value = 0.652174, demand = 15, supply = 23
row = 6, col = 11, congestion_value = 0.478261, demand = 11, supply = 23
row = 6, col = 12, congestion_value = 1.04348, demand = 24, supply = 23
row = 6, col = 13, congestion_value = 0.608696, demand = 14, supply = 23
row = 6, col = 14, congestion_value = 0.478261, demand = 11, supply = 23
row = 6, col = 15, congestion_value = 0.434783, demand = 10, supply = 23
row = 6, col = 16, congestion_value = 1.08696, demand = 25, supply = 23
row = 6, col = 17, congestion_value = 0.782609, demand = 18, supply = 23
row = 6, col = 18, congestion_value = 0.913043, demand = 21, supply = 23
row = 6, col = 19, congestion_value = 1.3913, demand = 32, supply = 23
row = 6, col = 20, congestion_value = 0.782609, demand = 18, supply = 23
row = 6, col = 21, congestion_value = 0.608696, demand = 14, supply = 23
row = 6, col = 22, congestion_value = 0.652174, demand = 15, supply = 23
row = 6, col = 23, congestion_value = 0.130435, demand = 3, supply = 23
row = 6, col = 24, congestion_value = 0.434783, demand = 10, supply = 23
row = 6, col = 25, congestion_value = 0.478261, demand = 11, supply = 23
row = 6, col = 26, congestion_value = 0.434783, demand = 10, supply = 23
row = 6, col = 27, congestion_value = 0.956522, demand = 22, supply = 23
row = 6, col = 28, congestion_value = 0.478261, demand = 11, supply = 23
row = 6, col = 29, congestion_value = 0.565217, demand = 13, supply = 23
row = 6, col = 30, congestion_value = 0.652174, demand = 15, supply = 23
row = 6, col = 31, congestion_value = 0.391304, demand = 9, supply = 23
row = 6, col = 32, congestion_value = 1.08696, demand = 25, supply = 23
row = 6, col = 33, congestion_value = 0.565217, demand = 13, supply = 23
row = 6, col = 34, congestion_value = 0.869565, demand = 20, supply = 23
row = 6, col = 35, congestion_value = 0.478261, demand = 11, supply = 23
row = 6, col = 36, congestion_value = 0.391304, demand = 9, supply = 23
row = 6, col = 37, congestion_value = 0.565217, demand = 13, supply = 23
row = 6, col = 38, congestion_value = 0.695652, demand = 16, supply = 23
row = 6, col = 39, congestion_value = 0.695652, demand = 16, supply = 23
row = 6, col = 40, congestion_value = 0.391304, demand = 9, supply = 23
row = 6, col = 41, congestion_value = 0.869565, demand = 20, supply = 23
row = 6, col = 42, congestion_value = 0.521739, demand = 12, supply = 23
row = 6, col = 43, congestion_value = 0.434783, demand = 10, supply = 23
row = 6, col = 44, congestion_value = 0.478261, demand = 11, supply = 23
row = 6, col = 45, congestion_value = 0.478261, demand = 11, supply = 23
row = 6, col = 46, congestion_value = 0.304348, demand = 7, supply = 23
row = 6, col = 47, congestion_value = 0.521739, demand = 12, supply = 23
row = 6, col = 48, congestion_value = 0.652174, demand = 15, supply = 23
row = 6, col = 49, congestion_value = 0.73913, demand = 17, supply = 23
row = 6, col = 50, congestion_value = 0.652174, demand = 15, supply = 23
row = 6, col = 51, congestion_value = 0.478261, demand = 11, supply = 23
row = 6, col = 52, congestion_value = 0.608696, demand = 14, supply = 23
row = 6, col = 53, congestion_value = 0.73913, demand = 17, supply = 23
row = 6, col = 54, congestion_value = 0.869565, demand = 20, supply = 23
row = 6, col = 55, congestion_value = 0.434783, demand = 10, supply = 23
row = 6, col = 56, congestion_value = 0.73913, demand = 17, supply = 23
row = 6, col = 57, congestion_value = 0.565217, demand = 13, supply = 23
row = 6, col = 58, congestion_value = 0.782609, demand = 18, supply = 23
row = 6, col = 59, congestion_value = 0.521739, demand = 12, supply = 23
row = 6, col = 60, congestion_value = 0.478261, demand = 11, supply = 23
row = 6, col = 61, congestion_value = 0.304348, demand = 7, supply = 23
row = 6, col = 62, congestion_value = 0.478261, demand = 11, supply = 23
row = 6, col = 63, congestion_value = 0.0434783, demand = 1, supply = 23
row = 7, col = 0, congestion_value = 0.217391, demand = 5, supply = 23
row = 7, col = 1, congestion_value = 0.347826, demand = 8, supply = 23
row = 7, col = 2, congestion_value = 0.347826, demand = 8, supply = 23
row = 7, col = 3, congestion_value = 0.304348, demand = 7, supply = 23
row = 7, col = 4, congestion_value = 0.347826, demand = 8, supply = 23
row = 7, col = 5, congestion_value = 0.173913, demand = 4, supply = 23
row = 7, col = 6, congestion_value = 0.173913, demand = 4, supply = 23
row = 7, col = 7, congestion_value = 0.391304, demand = 9, supply = 23
row = 7, col = 8, congestion_value = 0.347826, demand = 8, supply = 23
row = 7, col = 9, congestion_value = 0.391304, demand = 9, supply = 23
row = 7, col = 10, congestion_value = 0.521739, demand = 12, supply = 23
row = 7, col = 11, congestion_value = 0.608696, demand = 14, supply = 23
row = 7, col = 12, congestion_value = 0.869565, demand = 20, supply = 23
row = 7, col = 13, congestion_value = 0.608696, demand = 14, supply = 23
row = 7, col = 14, congestion_value = 0.565217, demand = 13, supply = 23
row = 7, col = 15, congestion_value = 0.695652, demand = 16, supply = 23
row = 7, col = 16, congestion_value = 1, demand = 23, supply = 23
row = 7, col = 17, congestion_value = 1, demand = 23, supply = 23
row = 7, col = 18, congestion_value = 0.869565, demand = 20, supply = 23
row = 7, col = 19, congestion_value = 1.34783, demand = 31, supply = 23
row = 7, col = 20, congestion_value = 0.913043, demand = 21, supply = 23
row = 7, col = 21, congestion_value = 0.652174, demand = 15, supply = 23
row = 7, col = 22, congestion_value = 0.73913, demand = 17, supply = 23
row = 7, col = 23, congestion_value = 0.217391, demand = 5, supply = 23
row = 7, col = 24, congestion_value = 0.521739, demand = 12, supply = 23
row = 7, col = 25, congestion_value = 0.478261, demand = 11, supply = 23
row = 7, col = 26, congestion_value = 0.478261, demand = 11, supply = 23
row = 7, col = 27, congestion_value = 0.565217, demand = 13, supply = 23
row = 7, col = 28, congestion_value = 0.521739, demand = 12, supply = 23
row = 7, col = 29, congestion_value = 0.434783, demand = 10, supply = 23
row = 7, col = 30, congestion_value = 0.478261, demand = 11, supply = 23
row = 7, col = 31, congestion_value = 0.565217, demand = 13, supply = 23
row = 7, col = 32, congestion_value = 0.956522, demand = 22, supply = 23
row = 7, col = 33, congestion_value = 0.652174, demand = 15, supply = 23
row = 7, col = 34, congestion_value = 1.26087, demand = 29, supply = 23
row = 7, col = 35, congestion_value = 0.521739, demand = 12, supply = 23
row = 7, col = 36, congestion_value = 0.695652, demand = 16, supply = 23
row = 7, col = 37, congestion_value = 0.565217, demand = 13, supply = 23
row = 7, col = 38, congestion_value = 0.869565, demand = 20, supply = 23
row = 7, col = 39, congestion_value = 0.652174, demand = 15, supply = 23
row = 7, col = 40, congestion_value = 0.521739, demand = 12, supply = 23
row = 7, col = 41, congestion_value = 1.08696, demand = 25, supply = 23
row = 7, col = 42, congestion_value = 0.608696, demand = 14, supply = 23
row = 7, col = 43, congestion_value = 0.652174, demand = 15, supply = 23
row = 7, col = 44, congestion_value = 0.652174, demand = 15, supply = 23
row = 7, col = 45, congestion_value = 0.521739, demand = 12, supply = 23
row = 7, col = 46, congestion_value = 0.434783, demand = 10, supply = 23
row = 7, col = 47, congestion_value = 0.391304, demand = 9, supply = 23
row = 7, col = 48, congestion_value = 0.652174, demand = 15, supply = 23
row = 7, col = 49, congestion_value = 0.695652, demand = 16, supply = 23
row = 7, col = 50, congestion_value = 0.608696, demand = 14, supply = 23
row = 7, col = 51, congestion_value = 0.608696, demand = 14, supply = 23
row = 7, col = 52, congestion_value = 0.565217, demand = 13, supply = 23
row = 7, col = 53, congestion_value = 0.695652, demand = 16, supply = 23
row = 7, col = 54, congestion_value = 0.695652, demand = 16, supply = 23
row = 7, col = 55, congestion_value = 0.434783, demand = 10, supply = 23
row = 7, col = 56, congestion_value = 0.73913, demand = 17, supply = 23
row = 7, col = 57, congestion_value = 0.521739, demand = 12, supply = 23
row = 7, col = 58, congestion_value = 0.652174, demand = 15, supply = 23
row = 7, col = 59, congestion_value = 0.565217, demand = 13, supply = 23
row = 7, col = 60, congestion_value = 0.652174, demand = 15, supply = 23
row = 7, col = 61, congestion_value = 0.391304, demand = 9, supply = 23
row = 7, col = 62, congestion_value = 0.347826, demand = 8, supply = 23
row = 7, col = 63, congestion_value = 0.130435, demand = 3, supply = 23
row = 8, col = 0, congestion_value = 0.391304, demand = 9, supply = 23
row = 8, col = 1, congestion_value = 0.26087, demand = 6, supply = 23
row = 8, col = 2, congestion_value = 0.304348, demand = 7, supply = 23
row = 8, col = 3, congestion_value = 0.347826, demand = 8, supply = 23
row = 8, col = 4, congestion_value = 0.26087, demand = 6, supply = 23
row = 8, col = 5, congestion_value = 0.26087, demand = 6, supply = 23
row = 8, col = 6, congestion_value = 0.26087, demand = 6, supply = 23
row = 8, col = 7, congestion_value = 0.608696, demand = 14, supply = 23
row = 8, col = 8, congestion_value = 0.347826, demand = 8, supply = 23
row = 8, col = 9, congestion_value = 0.391304, demand = 9, supply = 23
row = 8, col = 10, congestion_value = 0.478261, demand = 11, supply = 23
row = 8, col = 11, congestion_value = 0.521739, demand = 12, supply = 23
row = 8, col = 12, congestion_value = 0.652174, demand = 15, supply = 23
row = 8, col = 13, congestion_value = 0.652174, demand = 15, supply = 23
row = 8, col = 14, congestion_value = 0.434783, demand = 10, supply = 23
row = 8, col = 15, congestion_value = 0.73913, demand = 17, supply = 23
row = 8, col = 16, congestion_value = 1.04348, demand = 24, supply = 23
row = 8, col = 17, congestion_value = 1, demand = 23, supply = 23
row = 8, col = 18, congestion_value = 0.913043, demand = 21, supply = 23
row = 8, col = 19, congestion_value = 1.13043, demand = 26, supply = 23
row = 8, col = 20, congestion_value = 1, demand = 23, supply = 23
row = 8, col = 21, congestion_value = 0.913043, demand = 21, supply = 23
row = 8, col = 22, congestion_value = 0.782609, demand = 18, supply = 23
row = 8, col = 23, congestion_value = 0.434783, demand = 10, supply = 23
row = 8, col = 24, congestion_value = 0.565217, demand = 13, supply = 23
row = 8, col = 25, congestion_value = 0.565217, demand = 13, supply = 23
row = 8, col = 26, congestion_value = 0.347826, demand = 8, supply = 23
row = 8, col = 27, congestion_value = 0.782609, demand = 18, supply = 23
row = 8, col = 28, congestion_value = 0.695652, demand = 16, supply = 23
row = 8, col = 29, congestion_value = 0.347826, demand = 8, supply = 23
row = 8, col = 30, congestion_value = 0.521739, demand = 12, supply = 23
row = 8, col = 31, congestion_value = 0.695652, demand = 16, supply = 23
row = 8, col = 32, congestion_value = 0.913043, demand = 21, supply = 23
row = 8, col = 33, congestion_value = 0.565217, demand = 13, supply = 23
row = 8, col = 34, congestion_value = 1.26087, demand = 29, supply = 23
row = 8, col = 35, congestion_value = 0.695652, demand = 16, supply = 23
row = 8, col = 36, congestion_value = 0.826087, demand = 19, supply = 23
row = 8, col = 37, congestion_value = 0.478261, demand = 11, supply = 23
row = 8, col = 38, congestion_value = 0.869565, demand = 20, supply = 23
row = 8, col = 39, congestion_value = 0.73913, demand = 17, supply = 23
row = 8, col = 40, congestion_value = 0.608696, demand = 14, supply = 23
row = 8, col = 41, congestion_value = 0.826087, demand = 19, supply = 23
row = 8, col = 42, congestion_value = 0.652174, demand = 15, supply = 23
row = 8, col = 43, congestion_value = 0.434783, demand = 10, supply = 23
row = 8, col = 44, congestion_value = 0.826087, demand = 19, supply = 23
row = 8, col = 45, congestion_value = 0.347826, demand = 8, supply = 23
row = 8, col = 46, congestion_value = 0.304348, demand = 7, supply = 23
row = 8, col = 47, congestion_value = 0.434783, demand = 10, supply = 23
row = 8, col = 48, congestion_value = 0.695652, demand = 16, supply = 23
row = 8, col = 49, congestion_value = 0.478261, demand = 11, supply = 23
row = 8, col = 50, congestion_value = 0.608696, demand = 14, supply = 23
row = 8, col = 51, congestion_value = 0.434783, demand = 10, supply = 23
row = 8, col = 52, congestion_value = 0.434783, demand = 10, supply = 23
row = 8, col = 53, congestion_value = 0.652174, demand = 15, supply = 23
row = 8, col = 54, congestion_value = 0.565217, demand = 13, supply = 23
row = 8, col = 55, congestion_value = 0.391304, demand = 9, supply = 23
row = 8, col = 56, congestion_value = 0.782609, demand = 18, supply = 23
row = 8, col = 57, congestion_value = 0.565217, demand = 13, supply = 23
row = 8, col = 58, congestion_value = 0.521739, demand = 12, supply = 23
row = 8, col = 59, congestion_value = 0.478261, demand = 11, supply = 23
row = 8, col = 60, congestion_value = 0.652174, demand = 15, supply = 23
row = 8, col = 61, congestion_value = 0.304348, demand = 7, supply = 23
row = 8, col = 62, congestion_value = 0.347826, demand = 8, supply = 23
row = 8, col = 63, congestion_value = 0.130435, demand = 3, supply = 23
row = 9, col = 0, congestion_value = 0.304348, demand = 7, supply = 23
row = 9, col = 1, congestion_value = 0.521739, demand = 12, supply = 23
row = 9, col = 2, congestion_value = 0.347826, demand = 8, supply = 23
row = 9, col = 3, congestion_value = 0.304348, demand = 7, supply = 23
row = 9, col = 4, congestion_value = 0.347826, demand = 8, supply = 23
row = 9, col = 5, congestion_value = 0.26087, demand = 6, supply = 23
row = 9, col = 6, congestion_value = 0.391304, demand = 9, supply = 23
row = 9, col = 7, congestion_value = 0.73913, demand = 17, supply = 23
row = 9, col = 8, congestion_value = 0.521739, demand = 12, supply = 23
row = 9, col = 9, congestion_value = 0.304348, demand = 7, supply = 23
row = 9, col = 10, congestion_value = 0.478261, demand = 11, supply = 23
row = 9, col = 11, congestion_value = 0.565217, demand = 13, supply = 23
row = 9, col = 12, congestion_value = 0.521739, demand = 12, supply = 23
row = 9, col = 13, congestion_value = 0.565217, demand = 13, supply = 23
row = 9, col = 14, congestion_value = 0.695652, demand = 16, supply = 23
row = 9, col = 15, congestion_value = 0.521739, demand = 12, supply = 23
row = 9, col = 16, congestion_value = 0.913043, demand = 21, supply = 23
row = 9, col = 17, congestion_value = 1.26087, demand = 29, supply = 23
row = 9, col = 18, congestion_value = 0.956522, demand = 22, supply = 23
row = 9, col = 19, congestion_value = 0.869565, demand = 20, supply = 23
row = 9, col = 20, congestion_value = 1.17391, demand = 27, supply = 23
row = 9, col = 21, congestion_value = 1.04348, demand = 24, supply = 23
row = 9, col = 22, congestion_value = 0.913043, demand = 21, supply = 23
row = 9, col = 23, congestion_value = 0.565217, demand = 13, supply = 23
row = 9, col = 24, congestion_value = 0.434783, demand = 10, supply = 23
row = 9, col = 25, congestion_value = 0.695652, demand = 16, supply = 23
row = 9, col = 26, congestion_value = 0.565217, demand = 13, supply = 23
row = 9, col = 27, congestion_value = 0.913043, demand = 21, supply = 23
row = 9, col = 28, congestion_value = 0.695652, demand = 16, supply = 23
row = 9, col = 29, congestion_value = 0.434783, demand = 10, supply = 23
row = 9, col = 30, congestion_value = 0.652174, demand = 15, supply = 23
row = 9, col = 31, congestion_value = 0.521739, demand = 12, supply = 23
row = 9, col = 32, congestion_value = 0.869565, demand = 20, supply = 23
row = 9, col = 33, congestion_value = 0.608696, demand = 14, supply = 23
row = 9, col = 34, congestion_value = 1.04348, demand = 24, supply = 23
row = 9, col = 35, congestion_value = 0.565217, demand = 13, supply = 23
row = 9, col = 36, congestion_value = 0.782609, demand = 18, supply = 23
row = 9, col = 37, congestion_value = 0.565217, demand = 13, supply = 23
